question,answer,answer_type,category,main_topic,main_topic_id,subtopic,subtopic_id,intent,difficulty,layer,answer_word_count
Hướng dẫn chi tiết thủ tục ly hôn?,"Hướng dẫn chi tiết thủ tục ly hôn bao gồm:

1. Ai có quyền yêu cầu ly hôn?: Theo quy định của Luật Hôn nhân và Gia đình, ly hôn là việc chấm dứt quan hệ vợ chồng theo bản án, quyết định có hiệu lực pháp luật của Tòa án.

2. Điều kiện để được yêu cầu ly hôn: Hiện nay, có hai hình thức ly hôn là ly hôn thuận tình và một bên gửi yêu cầu đơn phương ly hôn. Do đó, với mỗi loại hình thì sẽ yêu cầu điều kiện khác nhau.

3. Chuẩn bị các loại giấy tờ gì để ly hôn?: Về cơ bản thì các loại giấy tờ dùng trong trường hợp đơn phương ly hôn hoặc thuận tình ly hôn đều giống nhau.

4. Nộp đơn ly hôn ở đâu?: Theo quy định tại Điều 35 Bộ luật Tố tụng dân sự năm 2015 sửa đổi, bổ sung bởi khoản 2 Điều 1 Luật 85/2025/QH15, Tòa án nhân dân khu vực là nơi có thẩm quyền giải quyết thủ tục ly hôn cấp sơ thẩm.

5. Mua đơn ly hôn ở đâu?: Hiện nay, khi ly hôn đơn phương, vợ, chồng sử dụng mẫu đơn khởi kiện và khi ly hôn thuận tình, vợ, chồng sử dụng mẫu đơn yêu cầu giải quyết việc dân sự được ban hành kèm Nghị quyết 01/2017/NQ-HĐTP.

6. Ly hôn nhanh nhất là bao lâu?: Cũng theo quy định của Bộ luật Tố tụng dân sự, thời gian giải quyết của một vụ ly hôn thuận tình kéo dài khoảng 02 - 03 tháng, kể từ ngày Tòa án thụ lý đơn.

7. Quy trình ly hôn: - Đối với ly hôn đơn phương: Quy trình sẽ được thực hiện theo các bước sau đây:

 Bước 1: Thụ lý đơn ly hôn (đơn khởi kiện).",overview,ly_hon,Hướng dẫn chi tiết thủ tục ly hôn,1,,,general,medium,3,310
Tổng quan về hướng dẫn chi tiết thủ tục ly hôn?,"Hướng dẫn chi tiết thủ tục ly hôn bao gồm:

1. Ai có quyền yêu cầu ly hôn?: Theo quy định của Luật Hôn nhân và Gia đình, ly hôn là việc chấm dứt quan hệ vợ chồng theo bản án, quyết định có hiệu lực pháp luật của Tòa án.

2. Điều kiện để được yêu cầu ly hôn: Hiện nay, có hai hình thức ly hôn là ly hôn thuận tình và một bên gửi yêu cầu đơn phương ly hôn. Do đó, với mỗi loại hình thì sẽ yêu cầu điều kiện khác nhau.

3. Chuẩn bị các loại giấy tờ gì để ly hôn?: Về cơ bản thì các loại giấy tờ dùng trong trường hợp đơn phương ly hôn hoặc thuận tình ly hôn đều giống nhau.

4. Nộp đơn ly hôn ở đâu?: Theo quy định tại Điều 35 Bộ luật Tố tụng dân sự năm 2015 sửa đổi, bổ sung bởi khoản 2 Điều 1 Luật 85/2025/QH15, Tòa án nhân dân khu vực là nơi có thẩm quyền giải quyết thủ tục ly hôn cấp sơ thẩm.

5. Mua đơn ly hôn ở đâu?: Hiện nay, khi ly hôn đơn phương, vợ, chồng sử dụng mẫu đơn khởi kiện và khi ly hôn thuận tình, vợ, chồng sử dụng mẫu đơn yêu cầu giải quyết việc dân sự được ban hành kèm Nghị quyết 01/2017/NQ-HĐTP.

6. Ly hôn nhanh nhất là bao lâu?: Cũng theo quy định của Bộ luật Tố tụng dân sự, thời gian giải quyết của một vụ ly hôn thuận tình kéo dài khoảng 02 - 03 tháng, kể từ ngày Tòa án thụ lý đơn.

7. Quy trình ly hôn: - Đối với ly hôn đơn phương: Quy trình sẽ được thực hiện theo các bước sau đây:

 Bước 1: Thụ lý đơn ly hôn (đơn khởi kiện).",overview,ly_hon,Hướng dẫn chi tiết thủ tục ly hôn,1,,,general,medium,3,310
Xin hướng dẫn hồ sơ cần chuẩn bị gồm những gì?,"* Kết hôn trong nước

Theo Điều 18 Luật Hộ tịch 2014 quy định khi đăng ký kết hôn, hai bên nam, nữ cần chuẩn bị các giấy tờ sau:

(1) Tờ khai đăng ký kết hôn, có thể dùng chung 1 tờ khai nếu nộp trực tiếp;

(2) Giấy xác nhận tình trạng hôn nhân (bản chính) do UBND cấp xã có thẩm quyền cấp. Áp dụng với trường hợp người yêu cầu không đăng ký thường trú tại địa phương, thì cần giấy này để hoàn tất thủ tục đi đăng ký kết hôn;

(3) Giấy tờ chứng minh nơi cư trú;

(4) Trích lục ghi chú ly hôn (nếu có).
* Kết hôn có yếu tố nước ngoài

Căn cứ theo Điều 30 Nghị định 123/2015/NĐ-CP, hồ sơ cần chuẩn bị gồm:

(1) Tờ khai đăng ký kết hôn (theo mẫu);

(2) Hộ chiếu/ chứng minh nhân dân/ thẻ căn cước công dân còn hiệu lực;

(3) Giấy xác nhận tình trạng hôn nhân (chứng minh hiện 02 bên đang chưa kết hôn, chưa có vợ/chồng) và xác nhận nơi cư trú.

Trường hợp nước ngoài không cấp xác nhận tình trạng hôn nhân thì thay bằng giấy tờ do cơ quan có thẩm quyền nước ngoài xác nhận người đó có đủ điều kiện kết hôn theo pháp luật nước đó.

Nếu giấy tờ chứng minh tình trạng hôn nhân của người nước ngoài không ghi thời hạn sử dụng thì giấy tờ này và giấy xác nhận của tổ chức y tế theo quy định tại khoản 1 Điều 38 Luật Hộ tịch 2014 chỉ có giá trị 06 tháng, kể từ ngày cấp.

(5) Bản sao hộ chiếu, giấy tờ đi lại quốc tế hoặc thẻ cư trú.

Ngoài ra, một số trường hợp còn cần chuẩn bị:

(1) Trích lục ly hôn hoặc hủy kết hôn đối với người Việt Nam đã từng ly hôn hoặc hủy kết hôn (nếu có).

(2) Văn bản xác nhận kết hôn không trái với quy định của ngành đối với công chức, viên chức hoặc quân đội vũ trang nếu có.

(3) Giấy xác nhận không mắc bệnh tâm thần hoặc các bệnh không có khả năng nhận thức và tự làm chủ hành vi (1 bản gốc + 1 bản hợp pháp hóa lãnh sự và dịch thuật ra tiếng Việt).

Cũng theo Nghị định 120/2025/NĐ-CP, việc kết hôn có yếu tố nước ngoài được thực hiện tại UBND cấp xã giống thủ tục kết hôn không có yếu tố nước ngoài. Theo đó, thẩm quyền này chính thức có hiệu lực từ ngày 01/7/2025 đến ngày 01/03/2027.",full,ket_hon,Thủ tục đăng ký kết hôn mới nhất,2,Hồ sơ cần chuẩn bị gồm những gì?,2.1,conditions,hard,1,443
Xin hướng dẫn hồ sơ cần chuẩn bị gồm những gì?,"* Kết hôn trong nước

Theo Điều 18 Luật Hộ tịch 2014 quy định khi đăng ký kết hôn, hai bên nam, nữ cần chuẩn bị các giấy tờ sau:

(1) Tờ khai đăng ký kết hôn, có thể dùng chung 1 tờ khai nếu nộp trực tiếp;

(2) Giấy xác nhận tình trạng hôn nhân (bản chính) do UBND cấp xã có thẩm quyền cấp.",summary,ket_hon,Thủ tục đăng ký kết hôn mới nhất,2,Hồ sơ cần chuẩn bị gồm những gì?,2.1,conditions,hard,1,66
Mình muốn hỏi hồ sơ cần chuẩn bị gồm những gì?,"* Kết hôn trong nước

Theo Điều 18 Luật Hộ tịch 2014 quy định khi đăng ký kết hôn, hai bên nam, nữ cần chuẩn bị các giấy tờ sau:

(1) Tờ khai đăng ký kết hôn, có thể dùng chung 1 tờ khai nếu nộp trực tiếp;

(2) Giấy xác nhận tình trạng hôn nhân (bản chính) do UBND cấp xã có thẩm quyền cấp. Áp dụng với trường hợp người yêu cầu không đăng ký thường trú tại địa phương, thì cần giấy này để hoàn tất thủ tục đi đăng ký kết hôn;

(3) Giấy tờ chứng minh nơi cư trú;

(4) Trích lục ghi chú ly hôn (nếu có).
* Kết hôn có yếu tố nước ngoài

Căn cứ theo Điều 30 Nghị định 123/2015/NĐ-CP, hồ sơ cần chuẩn bị gồm:

(1) Tờ khai đăng ký kết hôn (theo mẫu);

(2) Hộ chiếu/ chứng minh nhân dân/ thẻ căn cước công dân còn hiệu lực;

(3) Giấy xác nhận tình trạng hôn nhân (chứng minh hiện 02 bên đang chưa kết hôn, chưa có vợ/chồng) và xác nhận nơi cư trú.

Trường hợp nước ngoài không cấp xác nhận tình trạng hôn nhân thì thay bằng giấy tờ do cơ quan có thẩm quyền nước ngoài xác nhận người đó có đủ điều kiện kết hôn theo pháp luật nước đó.

Nếu giấy tờ chứng minh tình trạng hôn nhân của người nước ngoài không ghi thời hạn sử dụng thì giấy tờ này và giấy xác nhận của tổ chức y tế theo quy định tại khoản 1 Điều 38 Luật Hộ tịch 2014 chỉ có giá trị 06 tháng, kể từ ngày cấp.

(5) Bản sao hộ chiếu, giấy tờ đi lại quốc tế hoặc thẻ cư trú.

Ngoài ra, một số trường hợp còn cần chuẩn bị:

(1) Trích lục ly hôn hoặc hủy kết hôn đối với người Việt Nam đã từng ly hôn hoặc hủy kết hôn (nếu có).

(2) Văn bản xác nhận kết hôn không trái với quy định của ngành đối với công chức, viên chức hoặc quân đội vũ trang nếu có.

(3) Giấy xác nhận không mắc bệnh tâm thần hoặc các bệnh không có khả năng nhận thức và tự làm chủ hành vi (1 bản gốc + 1 bản hợp pháp hóa lãnh sự và dịch thuật ra tiếng Việt).

Cũng theo Nghị định 120/2025/NĐ-CP, việc kết hôn có yếu tố nước ngoài được thực hiện tại UBND cấp xã giống thủ tục kết hôn không có yếu tố nước ngoài. Theo đó, thẩm quyền này chính thức có hiệu lực từ ngày 01/7/2025 đến ngày 01/03/2027.",full,ket_hon,Thủ tục đăng ký kết hôn mới nhất,2,Hồ sơ cần chuẩn bị gồm những gì?,2.1,conditions,hard,1,443
Mình muốn hỏi hồ sơ cần chuẩn bị gồm những gì?,"* Kết hôn trong nước

Theo Điều 18 Luật Hộ tịch 2014 quy định khi đăng ký kết hôn, hai bên nam, nữ cần chuẩn bị các giấy tờ sau:

(1) Tờ khai đăng ký kết hôn, có thể dùng chung 1 tờ khai nếu nộp trực tiếp;

(2) Giấy xác nhận tình trạng hôn nhân (bản chính) do UBND cấp xã có thẩm quyền cấp.",summary,ket_hon,Thủ tục đăng ký kết hôn mới nhất,2,Hồ sơ cần chuẩn bị gồm những gì?,2.1,conditions,hard,1,66
Cho tôi biết hồ sơ cần chuẩn bị gồm những gì?,"* Kết hôn trong nước

Theo Điều 18 Luật Hộ tịch 2014 quy định khi đăng ký kết hôn, hai bên nam, nữ cần chuẩn bị các giấy tờ sau:

(1) Tờ khai đăng ký kết hôn, có thể dùng chung 1 tờ khai nếu nộp trực tiếp;

(2) Giấy xác nhận tình trạng hôn nhân (bản chính) do UBND cấp xã có thẩm quyền cấp. Áp dụng với trường hợp người yêu cầu không đăng ký thường trú tại địa phương, thì cần giấy này để hoàn tất thủ tục đi đăng ký kết hôn;

(3) Giấy tờ chứng minh nơi cư trú;

(4) Trích lục ghi chú ly hôn (nếu có).
* Kết hôn có yếu tố nước ngoài

Căn cứ theo Điều 30 Nghị định 123/2015/NĐ-CP, hồ sơ cần chuẩn bị gồm:

(1) Tờ khai đăng ký kết hôn (theo mẫu);

(2) Hộ chiếu/ chứng minh nhân dân/ thẻ căn cước công dân còn hiệu lực;

(3) Giấy xác nhận tình trạng hôn nhân (chứng minh hiện 02 bên đang chưa kết hôn, chưa có vợ/chồng) và xác nhận nơi cư trú.

Trường hợp nước ngoài không cấp xác nhận tình trạng hôn nhân thì thay bằng giấy tờ do cơ quan có thẩm quyền nước ngoài xác nhận người đó có đủ điều kiện kết hôn theo pháp luật nước đó.

Nếu giấy tờ chứng minh tình trạng hôn nhân của người nước ngoài không ghi thời hạn sử dụng thì giấy tờ này và giấy xác nhận của tổ chức y tế theo quy định tại khoản 1 Điều 38 Luật Hộ tịch 2014 chỉ có giá trị 06 tháng, kể từ ngày cấp.

(5) Bản sao hộ chiếu, giấy tờ đi lại quốc tế hoặc thẻ cư trú.

Ngoài ra, một số trường hợp còn cần chuẩn bị:

(1) Trích lục ly hôn hoặc hủy kết hôn đối với người Việt Nam đã từng ly hôn hoặc hủy kết hôn (nếu có).

(2) Văn bản xác nhận kết hôn không trái với quy định của ngành đối với công chức, viên chức hoặc quân đội vũ trang nếu có.

(3) Giấy xác nhận không mắc bệnh tâm thần hoặc các bệnh không có khả năng nhận thức và tự làm chủ hành vi (1 bản gốc + 1 bản hợp pháp hóa lãnh sự và dịch thuật ra tiếng Việt).

Cũng theo Nghị định 120/2025/NĐ-CP, việc kết hôn có yếu tố nước ngoài được thực hiện tại UBND cấp xã giống thủ tục kết hôn không có yếu tố nước ngoài. Theo đó, thẩm quyền này chính thức có hiệu lực từ ngày 01/7/2025 đến ngày 01/03/2027.",full,ket_hon,Thủ tục đăng ký kết hôn mới nhất,2,Hồ sơ cần chuẩn bị gồm những gì?,2.1,conditions,hard,1,443
Cho tôi biết hồ sơ cần chuẩn bị gồm những gì?,"* Kết hôn trong nước

Theo Điều 18 Luật Hộ tịch 2014 quy định khi đăng ký kết hôn, hai bên nam, nữ cần chuẩn bị các giấy tờ sau:

(1) Tờ khai đăng ký kết hôn, có thể dùng chung 1 tờ khai nếu nộp trực tiếp;

(2) Giấy xác nhận tình trạng hôn nhân (bản chính) do UBND cấp xã có thẩm quyền cấp.",summary,ket_hon,Thủ tục đăng ký kết hôn mới nhất,2,Hồ sơ cần chuẩn bị gồm những gì?,2.1,conditions,hard,1,66
Hồ sơ cần chuẩn bị gồm những gì?,"* Kết hôn trong nước

Theo Điều 18 Luật Hộ tịch 2014 quy định khi đăng ký kết hôn, hai bên nam, nữ cần chuẩn bị các giấy tờ sau:

(1) Tờ khai đăng ký kết hôn, có thể dùng chung 1 tờ khai nếu nộp trực tiếp;

(2) Giấy xác nhận tình trạng hôn nhân (bản chính) do UBND cấp xã có thẩm quyền cấp. Áp dụng với trường hợp người yêu cầu không đăng ký thường trú tại địa phương, thì cần giấy này để hoàn tất thủ tục đi đăng ký kết hôn;

(3) Giấy tờ chứng minh nơi cư trú;

(4) Trích lục ghi chú ly hôn (nếu có).
* Kết hôn có yếu tố nước ngoài

Căn cứ theo Điều 30 Nghị định 123/2015/NĐ-CP, hồ sơ cần chuẩn bị gồm:

(1) Tờ khai đăng ký kết hôn (theo mẫu);

(2) Hộ chiếu/ chứng minh nhân dân/ thẻ căn cước công dân còn hiệu lực;

(3) Giấy xác nhận tình trạng hôn nhân (chứng minh hiện 02 bên đang chưa kết hôn, chưa có vợ/chồng) và xác nhận nơi cư trú.

Trường hợp nước ngoài không cấp xác nhận tình trạng hôn nhân thì thay bằng giấy tờ do cơ quan có thẩm quyền nước ngoài xác nhận người đó có đủ điều kiện kết hôn theo pháp luật nước đó.

Nếu giấy tờ chứng minh tình trạng hôn nhân của người nước ngoài không ghi thời hạn sử dụng thì giấy tờ này và giấy xác nhận của tổ chức y tế theo quy định tại khoản 1 Điều 38 Luật Hộ tịch 2014 chỉ có giá trị 06 tháng, kể từ ngày cấp.

(5) Bản sao hộ chiếu, giấy tờ đi lại quốc tế hoặc thẻ cư trú.

Ngoài ra, một số trường hợp còn cần chuẩn bị:

(1) Trích lục ly hôn hoặc hủy kết hôn đối với người Việt Nam đã từng ly hôn hoặc hủy kết hôn (nếu có).

(2) Văn bản xác nhận kết hôn không trái với quy định của ngành đối với công chức, viên chức hoặc quân đội vũ trang nếu có.

(3) Giấy xác nhận không mắc bệnh tâm thần hoặc các bệnh không có khả năng nhận thức và tự làm chủ hành vi (1 bản gốc + 1 bản hợp pháp hóa lãnh sự và dịch thuật ra tiếng Việt).

Cũng theo Nghị định 120/2025/NĐ-CP, việc kết hôn có yếu tố nước ngoài được thực hiện tại UBND cấp xã giống thủ tục kết hôn không có yếu tố nước ngoài. Theo đó, thẩm quyền này chính thức có hiệu lực từ ngày 01/7/2025 đến ngày 01/03/2027.",full,ket_hon,Thủ tục đăng ký kết hôn mới nhất,2,Hồ sơ cần chuẩn bị gồm những gì?,2.1,conditions,hard,1,443
Hồ sơ cần chuẩn bị gồm những gì?,"* Kết hôn trong nước

Theo Điều 18 Luật Hộ tịch 2014 quy định khi đăng ký kết hôn, hai bên nam, nữ cần chuẩn bị các giấy tờ sau:

(1) Tờ khai đăng ký kết hôn, có thể dùng chung 1 tờ khai nếu nộp trực tiếp;

(2) Giấy xác nhận tình trạng hôn nhân (bản chính) do UBND cấp xã có thẩm quyền cấp.",summary,ket_hon,Thủ tục đăng ký kết hôn mới nhất,2,Hồ sơ cần chuẩn bị gồm những gì?,2.1,conditions,hard,1,66
Xin hướng dẫn nộp hồ sơ đến đâu?,"- Nếu nộp trực tuyến, người có yêu cầu có thể truy cập Cổng dịch vụ công quốc gia hoặc Cổng dịch vụ công cấp tỉnh.
- Nếu chọn nộp trực tiếp, người yêu cầu đăng ký cần nộp hồ sơ đăng ký kết hôn tại Trung tâm Phục vụ hành chính công có thẩm quyền.

Theo Nghị định 120/2025/NĐ-CP có hiệu lực từ 01/7/2025 đến 01/03/2027 quy định công chức tư pháp - hộ tịch cấp xã chính thức đảm nhận toàn bộ nhiệm vụ đăng ký hộ tịch mà trước đây do phòng tư pháp cấp huyện và công chức hộ tịch cấp huyện thực hiện. Một số thủ tục đăng ký hộ tịch như: Thủ tục đăng ký khai sinh; Thủ tục đăng ký kết hôn (bao gồm kết hôn có yếu tố nước ngoài)....",full,ket_hon,Thủ tục đăng ký kết hôn mới nhất,2,Nộp hồ sơ đến đâu?,2.2,documents,medium,1,138
Xin hướng dẫn nộp hồ sơ đến đâu?,"- Nếu nộp trực tuyến, người có yêu cầu có thể truy cập Cổng dịch vụ công quốc gia hoặc Cổng dịch vụ công cấp tỉnh. - Nếu chọn nộp trực tiếp, người yêu cầu đăng ký cần nộp hồ sơ đăng ký kết hôn tại Trung tâm Phục vụ hành chính công có thẩm quyền.",summary,ket_hon,Thủ tục đăng ký kết hôn mới nhất,2,Nộp hồ sơ đến đâu?,2.2,documents,medium,1,56
Nộp hồ sơ đến đâu?,"- Nếu nộp trực tuyến, người có yêu cầu có thể truy cập Cổng dịch vụ công quốc gia hoặc Cổng dịch vụ công cấp tỉnh.
- Nếu chọn nộp trực tiếp, người yêu cầu đăng ký cần nộp hồ sơ đăng ký kết hôn tại Trung tâm Phục vụ hành chính công có thẩm quyền.

Theo Nghị định 120/2025/NĐ-CP có hiệu lực từ 01/7/2025 đến 01/03/2027 quy định công chức tư pháp - hộ tịch cấp xã chính thức đảm nhận toàn bộ nhiệm vụ đăng ký hộ tịch mà trước đây do phòng tư pháp cấp huyện và công chức hộ tịch cấp huyện thực hiện. Một số thủ tục đăng ký hộ tịch như: Thủ tục đăng ký khai sinh; Thủ tục đăng ký kết hôn (bao gồm kết hôn có yếu tố nước ngoài)....",full,ket_hon,Thủ tục đăng ký kết hôn mới nhất,2,Nộp hồ sơ đến đâu?,2.2,documents,medium,1,138
Nộp hồ sơ đến đâu?,"- Nếu nộp trực tuyến, người có yêu cầu có thể truy cập Cổng dịch vụ công quốc gia hoặc Cổng dịch vụ công cấp tỉnh. - Nếu chọn nộp trực tiếp, người yêu cầu đăng ký cần nộp hồ sơ đăng ký kết hôn tại Trung tâm Phục vụ hành chính công có thẩm quyền.",summary,ket_hon,Thủ tục đăng ký kết hôn mới nhất,2,Nộp hồ sơ đến đâu?,2.2,documents,medium,1,56
Mình muốn hỏi nộp hồ sơ đến đâu?,"- Nếu nộp trực tuyến, người có yêu cầu có thể truy cập Cổng dịch vụ công quốc gia hoặc Cổng dịch vụ công cấp tỉnh.
- Nếu chọn nộp trực tiếp, người yêu cầu đăng ký cần nộp hồ sơ đăng ký kết hôn tại Trung tâm Phục vụ hành chính công có thẩm quyền.

Theo Nghị định 120/2025/NĐ-CP có hiệu lực từ 01/7/2025 đến 01/03/2027 quy định công chức tư pháp - hộ tịch cấp xã chính thức đảm nhận toàn bộ nhiệm vụ đăng ký hộ tịch mà trước đây do phòng tư pháp cấp huyện và công chức hộ tịch cấp huyện thực hiện. Một số thủ tục đăng ký hộ tịch như: Thủ tục đăng ký khai sinh; Thủ tục đăng ký kết hôn (bao gồm kết hôn có yếu tố nước ngoài)....",full,ket_hon,Thủ tục đăng ký kết hôn mới nhất,2,Nộp hồ sơ đến đâu?,2.2,documents,medium,1,138
Mình muốn hỏi nộp hồ sơ đến đâu?,"- Nếu nộp trực tuyến, người có yêu cầu có thể truy cập Cổng dịch vụ công quốc gia hoặc Cổng dịch vụ công cấp tỉnh. - Nếu chọn nộp trực tiếp, người yêu cầu đăng ký cần nộp hồ sơ đăng ký kết hôn tại Trung tâm Phục vụ hành chính công có thẩm quyền.",summary,ket_hon,Thủ tục đăng ký kết hôn mới nhất,2,Nộp hồ sơ đến đâu?,2.2,documents,medium,1,56
Cho tôi biết nộp hồ sơ đến đâu?,"- Nếu nộp trực tuyến, người có yêu cầu có thể truy cập Cổng dịch vụ công quốc gia hoặc Cổng dịch vụ công cấp tỉnh.
- Nếu chọn nộp trực tiếp, người yêu cầu đăng ký cần nộp hồ sơ đăng ký kết hôn tại Trung tâm Phục vụ hành chính công có thẩm quyền.

Theo Nghị định 120/2025/NĐ-CP có hiệu lực từ 01/7/2025 đến 01/03/2027 quy định công chức tư pháp - hộ tịch cấp xã chính thức đảm nhận toàn bộ nhiệm vụ đăng ký hộ tịch mà trước đây do phòng tư pháp cấp huyện và công chức hộ tịch cấp huyện thực hiện. Một số thủ tục đăng ký hộ tịch như: Thủ tục đăng ký khai sinh; Thủ tục đăng ký kết hôn (bao gồm kết hôn có yếu tố nước ngoài)....",full,ket_hon,Thủ tục đăng ký kết hôn mới nhất,2,Nộp hồ sơ đến đâu?,2.2,documents,medium,1,138
Cho tôi biết nộp hồ sơ đến đâu?,"- Nếu nộp trực tuyến, người có yêu cầu có thể truy cập Cổng dịch vụ công quốc gia hoặc Cổng dịch vụ công cấp tỉnh. - Nếu chọn nộp trực tiếp, người yêu cầu đăng ký cần nộp hồ sơ đăng ký kết hôn tại Trung tâm Phục vụ hành chính công có thẩm quyền.",summary,ket_hon,Thủ tục đăng ký kết hôn mới nhất,2,Nộp hồ sơ đến đâu?,2.2,documents,medium,1,56
Cho tôi biết thời gian cấp đăng ký kết hôn là bao lâu?,"Giấy chứng nhận kết hôn được cấp ngay sau khi cán bộ tư pháp nhận được đầy đủ hồ sơ hợp lệ và xét thấy đủ điều kiện kết hôn theo quy định (theo Điều 18 Nghị định 123/2015/NĐ-CP).

Nếu thấy đủ điều kiện kết hôn, Điều 18 Luật Hộ tịch 2014 nêu rõ, cán bộ tư pháp ghi việc kết hôn vào Sổ hộ tịch. Hai bên nam nữ ký tên vào Sổ hộ tịch và Giấy chứng nhận đăng ký kết hôn.

Đồng thời hai bên nam, nữ cùng ký vào Sổ đăng ký kết hôn và Giấy chứng nhận đăng ký kết hôn. Sau đó, cán bộ tư pháp báo cáo Chủ tịch UBND cấp xã trao Giấy chứng nhận kết hôn cho hai bên nam, nữ.

Trong trường hợp nếu cần xác minh thêm các điều kiện kết hôn của hai bên nam, nữ thì thời hạn cấp Giấy chứng nhận kết hôn không quá 05 ngày làm việc.

Do đó, có thể thấy thời hạn cấp Giấy đăng ký kết hôn là ngay sau khi hai bên được xét đủ điều kiện kết hôn và được UBND nơi có thẩm quyền thực hiện đăng ký kết hôn cấp Giấy chứng nhận đăng ký kết hôn.

Riêng trường hợp có yếu tố nước ngoài, Sau khi ký Giấy chứng nhận đăng ký kết hôn, cán bộ làm công tác hộ tịch sẽ hướng dẫn hai bên kiểm tra nội dung trong Giấy chứng nhận kết hôn và Sổ đăng ký kết hôn. Thời gian từ lúc tiếp nhận đủ hồ sơ đến lúc nhận Giấy chứng nhận tối đa 13 ngày làm việc

Đặc biệt: Nếu trong 60 ngày kể từ ngày ký mà hai bên không thể có mặt để nhận giấy chứng nhận đăng ký kết hôn thì Giấy này sẽ bị hủy. Nếu hai bên vẫn muốn kết hôn thì phải thực hiện thủ tục lại từ đầu.",full,ket_hon,Thủ tục đăng ký kết hôn mới nhất,2,Thời gian cấp đăng ký kết hôn là bao lâu?,2.3,duration,hard,1,325
Cho tôi biết thời gian cấp đăng ký kết hôn là bao lâu?,"Giấy chứng nhận kết hôn được cấp ngay sau khi cán bộ tư pháp nhận được đầy đủ hồ sơ hợp lệ và xét thấy đủ điều kiện kết hôn theo quy định (theo Điều 18 Nghị định 123/2015/NĐ-CP). Nếu thấy đủ điều kiện kết hôn, Điều 18 Luật Hộ tịch 2014 nêu rõ, cán bộ tư pháp ghi việc kết hôn vào Sổ hộ tịch. Hai bên nam nữ ký tên vào Sổ hộ tịch và Giấy chứng nhận đăng ký kết hôn.",summary,ket_hon,Thủ tục đăng ký kết hôn mới nhất,2,Thời gian cấp đăng ký kết hôn là bao lâu?,2.3,duration,hard,1,84
Mình muốn hỏi thời gian cấp đăng ký kết hôn là bao lâu?,"Giấy chứng nhận kết hôn được cấp ngay sau khi cán bộ tư pháp nhận được đầy đủ hồ sơ hợp lệ và xét thấy đủ điều kiện kết hôn theo quy định (theo Điều 18 Nghị định 123/2015/NĐ-CP).

Nếu thấy đủ điều kiện kết hôn, Điều 18 Luật Hộ tịch 2014 nêu rõ, cán bộ tư pháp ghi việc kết hôn vào Sổ hộ tịch. Hai bên nam nữ ký tên vào Sổ hộ tịch và Giấy chứng nhận đăng ký kết hôn.

Đồng thời hai bên nam, nữ cùng ký vào Sổ đăng ký kết hôn và Giấy chứng nhận đăng ký kết hôn. Sau đó, cán bộ tư pháp báo cáo Chủ tịch UBND cấp xã trao Giấy chứng nhận kết hôn cho hai bên nam, nữ.

Trong trường hợp nếu cần xác minh thêm các điều kiện kết hôn của hai bên nam, nữ thì thời hạn cấp Giấy chứng nhận kết hôn không quá 05 ngày làm việc.

Do đó, có thể thấy thời hạn cấp Giấy đăng ký kết hôn là ngay sau khi hai bên được xét đủ điều kiện kết hôn và được UBND nơi có thẩm quyền thực hiện đăng ký kết hôn cấp Giấy chứng nhận đăng ký kết hôn.

Riêng trường hợp có yếu tố nước ngoài, Sau khi ký Giấy chứng nhận đăng ký kết hôn, cán bộ làm công tác hộ tịch sẽ hướng dẫn hai bên kiểm tra nội dung trong Giấy chứng nhận kết hôn và Sổ đăng ký kết hôn. Thời gian từ lúc tiếp nhận đủ hồ sơ đến lúc nhận Giấy chứng nhận tối đa 13 ngày làm việc

Đặc biệt: Nếu trong 60 ngày kể từ ngày ký mà hai bên không thể có mặt để nhận giấy chứng nhận đăng ký kết hôn thì Giấy này sẽ bị hủy. Nếu hai bên vẫn muốn kết hôn thì phải thực hiện thủ tục lại từ đầu.",full,ket_hon,Thủ tục đăng ký kết hôn mới nhất,2,Thời gian cấp đăng ký kết hôn là bao lâu?,2.3,duration,hard,1,325
Mình muốn hỏi thời gian cấp đăng ký kết hôn là bao lâu?,"Giấy chứng nhận kết hôn được cấp ngay sau khi cán bộ tư pháp nhận được đầy đủ hồ sơ hợp lệ và xét thấy đủ điều kiện kết hôn theo quy định (theo Điều 18 Nghị định 123/2015/NĐ-CP). Nếu thấy đủ điều kiện kết hôn, Điều 18 Luật Hộ tịch 2014 nêu rõ, cán bộ tư pháp ghi việc kết hôn vào Sổ hộ tịch. Hai bên nam nữ ký tên vào Sổ hộ tịch và Giấy chứng nhận đăng ký kết hôn.",summary,ket_hon,Thủ tục đăng ký kết hôn mới nhất,2,Thời gian cấp đăng ký kết hôn là bao lâu?,2.3,duration,hard,1,84
